"1565","1,1","48,50"
"1566","1,1","48,50"
"1567","1,1","48,50"
"1568","1,1","48,50"
"1569","1,1","48,50"
"1570","7","44"
"1571","7","44"
"1572","7","44"
"1573","7","44"
"1574","7","44"
"1575","2,6,6,7,7","1,27,28,43,44"
"1576","7,7","37,44"
"1577","7,7","37,44"
"1578","7","44"
"1579","7","44"
"1580","7","44"
"1581","8","51"
"1582","8","51"
"1583","8,8","51,52"
"1584","8","51"
"1585","8","51"
"1586","8","51"
"1587","3","14"
"1588","3","20"
"1589","3","14"
"1590","3","14"
"1591","3","20"
"1592","3","16"
"1593","3","16"
"1594","3","18"
"1595","3","14"
"1596","3","14"
"1597","3","21"
"1598","3","21"
"1599","3","21"
"1600","3","14"
"1601","3","14"
"1602","3","16"
"1603","3","16"
"1604","3","16"
"1605","3","14"
"1606","3","14"
"1607","3","18"
"1608","3","16"
"1609","3","14"
"1610","3","14"
"1611","3","14"
"1612","5","60"
"1613","2,6,6","1,27,28"
"1614","2,6,6,6","1,27,28,39"
"1615","2","1"
"1616","2","1"
"1617","2,6","1,40"
"1618","2","1"
"1619","2,6","1,27"
"1620","3,3","1,14"
"1621","2,6","1,31"
"1622","2,6","1,25"
"1623","2,6","1,32"
"1624","2,6,6","1,31,32"
"1625","2,6","1,32"
"1626","2,6","1,32"
"1627","2,6","1,32"
"1628","2,6","1,32"
"1629","2,6","1,32"
"1630","2,6","1,32"
"1631","2,2,2","1,2,4"
"1632","4,4","6,7"
"1633","4,4","6,11"
"1634","4","6"
"1635","4","6"
"1636","4,4","6,9"
"1637","4,4","6,11"
"1638","4","6"
"1639","1","50"
"1640","1","50"
"1641","1","50"
"1642","6,6,7","27,28,39"
"1643","6","28"
"1644","7,7","41,44"
"1645","7","44"
"1646","7","44"
"1647","7","44"
"1648","7","44"
"1649","7","44"
"1650","2,7","1,41"
"1651","2,7","1,41"
"1652","7","44"
"1653","7","44"
"1654","6,7","36,41"
"1655","7,7","39,44"
"1656","7,7","39,44"
"1657","7,7,7,7,8","38,41,43,44,51"
"1658","7,7,7,7","38,41,43,44"
"1659","7","44"
"1660","7","44"
"1661","7","44"
"1662","8","51"
"1663","8","51"
"1664","8","51"
"1665","8","51"
"1666","8","51"
"1667","8","51"
"1668","8","51"
"1669","8","51"
"1670","8","55"
"1671","8","51"
"1672","8","51"
"1673","8","58"
"1674","8","58"
"1675","8","58"
"1676","8","58"
"1677","8","58"
"1678","8","58"
"1679","8","58"
"1680","8","51"
"1681","8","58"
"1682","8","58"
"1683","8","54"
"1684","8","54"
"1685","8","54"
"1686","8","51"
"1687","8,8","51,54"
"1688","8","51"
"1689","8","51"
"1690","8","51"
"1691","3","50,16"
"1692","1,2,2,3,6","47,1,3,16,38"
"1693","3","14"
"1694","3","32"
"1695","3","32"
"1696","3","1,16,47"
"1697","3","14"
"1698","5","1,16"
"1699","5","1,14,38,41,48,50,55"
"1700","2","1,9,16,32"
"1701","2","1,16"
"1702","2","1"
"1703","2","4"
"1704","2","1"
"1705","2","4"
"1706","2","1,44,53,54"
"1707","2","1,44"
"1708","2","5"
"1709","4,4","6,11"
"1710","4,4","6,11"
"1711","4,4","6,11"
"1712","4,4","6,11"
"1713","4,4","6,11"
"1714","4,4","6,11"
"1715","1","1,5,27,40"
"1716","6","4"
"1717","6","1"
"1718","6","28"
"1719","6","28"
"1720","6","42"
"1721","6","1,5,27,40"
"1722","6","1,5,27,40"
"1723","6","1"
"1724","6","1,18,25"
"1725","6","4"
"1726","6","1,44"
"1727","6","1,5,27,40"
"1728","7","44"
"1729","7","1,5,27,40"
"1730","7","37,44"
"1731","8","1,5,27,40"
"1732","8","24"
"1733","8","37,44"
"1734","3","14"
"1735","3","1"
"1736","3","14"
"1737","3","32"
"1738","3","32"
"1739","2,2","1,3"
"1740","5","60"
"1741","5","60"
"1742","5","60"
"1743","2,7","1,28"
"1744","2,2","1,4"
"1745","2,3","1,14"
"1746","2,2,2","1,2,4"
"1747","4,4","6,7"
"1748","4,4","6,11"
"1749","4,4","6,11"
"1750","4,4","6,11"
"1751","4,4","6,11"
"1752","4,4","6,11"
"1753","4","6"
"1754","4,4","6,11"
"1755","4","6"
"1756","1,2","50,3"
"1757","1,2","50,3"
"1758","1,2,6,6","50,1,27,28"
"1759","1,2,2,6,6","50,1,27,28"
"1760","1,2,2,6,6","50,1,27,28"
"1761","1,2,6,6","50,1,27,28"
"1762","1,7","50,44"
"1763","1,7","50,44"
"1764","1,2,2,6,6","50,1,3,27,28"
"1765","1,2,6,6","50,1,3,27,28"
"1766","1,7","50,44"
"1767","1,2,6,6","50,1,3,27,28"
"1768","1,2,6,6","50,1,3,27,28"
"1769","1,2,6,6","50,1,3,27,28"
"1770","1,7","50,44"
"1771","6","44"
"1772","6","44"
"1773","6,7","44,42"
"1774","6,6,6","27,28,44"
"1775","6,6,6","27,28,44"
"1776","6,6,6","27,28,44"
"1777","7,7","43,44"
"1778","7","44"
"1779","7","44"
"1780","7,7,7,7,8","40,41,43,44,52"
"1781","7","44"
